,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,company
0,,2021-09-02 17:06:13,2021-08-31,DSGN,William Arsani,Dir,P - Purchase,$15.45,"+40,000",6022629,+1%,"+$618,000",,,,,DSGN
1,,2021-04-01 18:35:25,2021-03-30,DSGN,Jeffries Sean,COO,P - Purchase,$20.00,"+3,050",3050,New,"+$61,000",,,,,DSGN
2,D,2021-04-01 18:23:16,2021-03-30,DSGN,Sr One Capital Fund I Aggregator LP,10%,P - Purchase,$20.00,"+250,000",5626476,+5%,"+$5,000,000",,,,,DSGN
3,D,2021-04-01 18:19:57,2021-03-30,DSGN,Xu Stella,"Dir, 10%",P - Purchase,$20.00,"+10,000",9451660,0%,"+$200,000",,,,,DSGN
4,D,2021-04-01 18:18:37,2021-03-30,DSGN,George Simeon,"Dir, 10%",P - Purchase,$20.00,"+250,000",5626476,+5%,"+$5,000,000",,,,,DSGN
5,,2021-04-01 18:17:22,2021-03-30,DSGN,Lappe Rodney W,Dir,P - Purchase,$20.00,"+5,000",97024,+5%,"+$100,000",,,,,DSGN
6,D,2021-04-01 18:16:01,2021-03-30,DSGN,Shah Pratik,Exec Chairperson,P - Purchase,$20.00,"+25,000",154923,+19%,"+$500,000",,,,,DSGN
7,,2021-04-01 18:14:08,2021-03-30,DSGN,Thacker Justin,"VP, Finance",P - Purchase,$20.00,"+17,500",17500,New,"+$350,000",,,,,DSGN
8,D,2021-04-01 18:12:37,2021-03-30,DSGN,William Arsani,Dir,P - Purchase,$20.00,"+700,000",5982629,+13%,"+$14,000,000",,,,,DSGN
9,D,2021-04-01 16:15:23,2021-03-30,DSGN,"Cormorant Asset Management, LP",Former 10% Owner,P - Purchase,$20.00,"+750,000",5114844,+17%,"+$15,000,000",,,,,DSGN
